Month,usdret_mean,usdret_winsor_mean,mortgage_rate_30y_pct,unemployment_rate_pct,cpi_inflation_yoy_pct,housing_permits_saar,epu
2010-11-01,-0.021494565217391303,-0.021494565217391303,4.3,9.8,1.084544776600338,560.0,169.89633333333333
2010-12-01,0.05411290322580645,0.05411290322580645,4.714,9.3,1.4377930222179367,632.0,157.47
2011-01-01,0.0317752688172043,0.030328344086021503,4.755,9.1,1.7007834915029774,576.0,139.74677419354836
2011-02-01,0.04012150537634409,0.04012150537634409,4.9525,9.0,2.124898173333145,542.0,118.35964285714286
2011-03-01,-0.015440425531914893,-0.015440425531914893,4.836,9.0,2.619241510354109,583.0,140.79451612903227
2011-04-01,0.043364893617021276,0.043364893617021276,4.84,9.1,3.077234444786869,581.0,116.03166666666668
2011-05-01,-0.0021,-0.0018022083333333336,4.6375,9.0,3.4589718808965,618.0,93.21774193548389
2011-06-01,-0.028547368421052634,-0.028547368421052634,4.51,9.1,3.502318150636041,636.0,126.0586666666667
2011-07-01,0.005222105263157894,0.005180252631578946,4.545,9.0,3.5798809769996165,621.0,200.15064516129036
2011-08-01,-0.08070531914893617,-0.07785408510638298,4.27,9.0,3.75499603070808,647.0,253.91870967741934
2011-09-01,-0.10926063829787235,-0.10848417021276595,4.106,9.0,3.812621692818685,610.0,221.50666666666663
2011-10-01,0.13165263157894735,0.1283267789473684,4.0675,8.8,3.522268130664053,671.0,133.75290322580645
2011-11-01,-0.03144842105263158,-0.031842905263157896,3.9925,8.6,3.4514322145817293,706.0,133.72266666666667
2011-12-01,0.04978315789473684,0.04965814736842105,3.9579999999999997,8.5,3.062066838419386,697.0,186.00387096774196
2012-01-01,0.07869473684210526,0.07866446315789473,3.915,8.3,3.0087663379855023,712.0,156.16677419354838
2012-02-01,0.0014153061224489792,0.0014153061224489792,3.89,8.3,2.898178442347388,738.0,112.6948275862069
2012-03-01,0.04269591836734694,0.04269591836734694,3.954,8.2,2.5828752813320977,806.0,90.24903225806449
2012-04-01,0.020314285714285715,0.020314285714285715,3.91,8.2,2.2731633741348567,732.0,94.95400000000001
2012-05-01,-0.043487755102040816,-0.043487755102040816,3.798,8.2,1.7379429374660749,796.0,120.23387096774194
2012-06-01,0.06417755102040816,0.06417755102040816,3.675,8.2,1.653870448297634,794.0,169.62566666666666
2012-07-01,0.0199030303030303,0.017942666666666666,3.55,8.2,1.4175114798464783,849.0,171.5925806451613
2012-08-01,0.018453,0.018453,3.6019999999999994,8.1,1.6859349154821237,840.0,149.64612903225805
2012-09-01,0.004501980198019802,0.004501980198019802,3.4975,7.8,1.9497168982819613,930.0,146.60366666666667
2012-10-01,-0.002500980392156863,-0.002500980392156863,3.3825000000000003,7.8,2.1556780595369363,887.0,161.69774193548386
2012-11-01,0.001107692307692308,0.001107692307692308,3.3519999999999994,7.700000000000001,1.7960197033926262,917.0,208.1903333333333
2012-12-01,0.037946153846153845,0.037946153846153845,3.3449999999999998,7.9,1.7595049796895523,941.0,211.77129032258063
2013-01-01,0.053424761904761905,0.053424761904761905,3.414,8.0,1.684061762098299,940.0,204.0032258064516
2013-02-01,0.024762727272727273,0.024638399999999998,3.5325,7.7,2.0181404902574807,980.0,145.20964285714285
2013-03-01,0.06351441441441441,0.04630922522522522,3.565,7.5,1.5187472411246183,936.0,137.8290322580645
2013-04-01,0.040535714285714286,0.040535714285714286,3.4450000000000003,7.6,1.138808047576867,1012.0,89.16766666666668
2013-05-01,-0.043704504504504506,-0.043704504504504506,3.536,7.5,1.3903888279197083,1003.0,78.37612903225806
2013-06-01,-0.026785087719298245,-0.026785087719298245,4.07,7.5,1.7157935271568725,942.0,81.67000000000002
2013-07-01,0.013924561403508772,0.013924561403508772,4.37,7.3,1.885471805415806,997.0,93.22290322580643
2013-08-01,-0.0698076923076923,-0.0698076923076923,4.456,7.2,1.5388094886002792,964.0,92.87741935483872
2013-09-01,0.03844786324786325,0.03844786324786325,4.49,7.2,1.0947341081747997,1004.0,116.717
2013-10-01,0.04548632478632479,0.04548632478632479,4.192,7.2,0.8767991434911471,1044.0,176.28096774193548
2013-11-01,-0.02936,-0.02936,4.255,6.9,1.2328701961954458,1029.0,83.81566666666666
2013-12-01,0.004496694214876033,0.004496694214876033,4.4575,6.7,1.5128383667573295,1005.0,90.93870967741935
2014-01-01,0.02269421487603306,0.02269421487603306,4.432,6.6,1.557758795574915,976.0,95.62741935483872
2014-02-01,0.0435688524590164,0.0435688524590164,4.3025,6.7,1.1204746347724948,1039.0,83.49142857142859
2014-03-01,0.0025434426229508193,0.0025434426229508193,4.3425,6.7,1.6126949139408042,1067.0,72.9306451612903
2014-04-01,0.014229508196721311,0.014229508196721311,4.3375,6.2,2.015125303606169,1090.0,63.76
2014-05-01,0.023465079365079366,0.023465079365079366,4.192,6.3,2.166947687079812,1018.0,68.4025806451613
2014-06-01,0.02251181102362205,0.02251181102362205,4.1625,6.1,2.0589816945944195,1010.0,68.896
2014-07-01,-0.005785271317829456,-0.008218418604651164,4.13,6.2,1.9742378703305972,1076.0,72.39387096774193
2014-08-01,0.031322480620155045,0.031322480620155045,4.115,6.1,1.7150983482969062,1047.0,53.53774193548387
2014-09-01,-0.057251162790697675,-0.057251162790697675,4.1625,5.9,1.6840509711232077,1077.0,57.967666666666666
2014-10-01,0.08654573643410853,0.08661017054263566,4.036,5.7,1.6095417021513292,1094.0,66.28516129032259
2014-11-01,0.012017692307692307,0.010094030769230768,3.9974999999999996,5.8,1.231524989320798,1059.0,58.178
2014-12-01,0.016325185185185186,0.016325185185185186,3.864,5.6,0.6531213919623191,1072.0,66.2416129032258
2015-01-01,0.053026315789473685,0.05270845112781955,3.67,5.7,-0.2299309782054281,1049.0,80.64967741935483
2015-02-01,-0.0176375,-0.0176375,3.71,5.5,-0.0870314629352053,1127.0,68.65714285714286
2015-03-01,0.014015942028985507,0.01457817391304348,3.77,5.4,-0.0220312844238734,1072.0,62.27483870967742
2015-04-01,-0.04003985507246377,-0.04092011594202899,3.672,5.4,-0.1040309893939106,1166.0,66.03
2015-05-01,-0.0061257142857142855,-0.0061257142857142855,3.8400000000000003,5.6,0.0350332182442958,1272.0,62.859677419354846
2015-06-01,-0.036460839160839156,-0.036460839160839156,3.9824999999999995,5.3,0.1795718097550525,1379.0,67.026
2015-07-01,0.036843356643356646,0.036843356643356646,4.046,5.2,0.2256861110409458,1140.0,74.31193548387097
2015-08-01,-0.0682169014084507,-0.0682169014084507,3.905,5.1,0.24130379853448677,1165.0,76.01096774193549
2015-09-01,0.017080851063829786,0.017080851063829786,3.89,5.0,0.00884296163417,1144.0,87.062
2015-10-01,0.06341642857142857,0.06341642857142857,3.7959999999999994,5.0,0.127616560670507,1160.0,65.7516129032258
2015-11-01,0.004325531914893617,0.004325531914893617,3.9425000000000003,5.1,0.4363182169185187,1244.0,55.510666666666665
2015-12-01,-0.006287943262411347,-0.005120652482269504,3.964,5.0,0.6387247515364791,1211.0,71.08064516129032
2016-01-01,-0.036475,-0.036475,3.8725,4.8,1.2375025026943876,1171.0,80.38064516129033
2016-02-01,0.002023404255319149,0.002023404255319149,3.6600000000000006,4.9,0.8472775790126619,1172.0,78.93103448275862
2016-03-01,0.10030647482014389,0.09831689208633093,3.694,5.0,0.8916160965521946,1118.0,63.629999999999995
2016-04-01,0.00042571428571428594,0.00042571428571428594,3.605,5.1,1.1726257503534845,1160.0,52.43566666666666
2016-05-01,0.02141654676258993,0.02141654676258993,3.6,4.8,1.0784764621246223,1205.0,55.18161290322581
2016-06-01,0.07288129496402877,0.07243128057553956,3.568,4.9,1.0792865347959424,1208.0,133.648
2016-07-01,0.0561,0.05538544680851064,3.44,4.8,0.8683633430518256,1198.0,94.67
2016-08-01,-0.021062857142857144,-0.018001600000000003,3.435,4.9,1.0553158595656864,1201.0,71.41258064516128
2016-09-01,-0.01746830985915493,-0.017660394366197183,3.46,5.0,1.5486446201652182,1303.0,50.28933333333334
2016-10-01,-0.045361267605633804,-0.045361267605633804,3.47,4.9,1.685924966243646,1254.0,69.44645161290323
